品種ｺｰﾄﾞ,品種名,品種名(送り状),ﾌﾘｶﾞﾅ,業者ｺｰﾄﾞ,ｸﾞﾙｰﾌﾟｺｰﾄﾞ,商品課税区分,標準単価,売上単価,標準原価,仕入原価,ﾛｲﾔﾘﾃｨ,階級ﾊﾟﾀｰﾝｺｰﾄﾞ,boxtype_from_variety,item,boxtype
76104,E　ﾌｨｰﾘﾝｸﾞ　ﾎﾜｲﾄ,フィーリング　ホワイト,E  ﾌｨｰﾘﾝｸﾞ ﾎﾜｲﾄ,2,76,0,0,0,0,0,2.2,76,E,ポンポン(大輪),ELF
77104,E　ﾌｨｰﾘﾝｸﾞ　ﾎﾜｲﾄ,フィーリング　ホワイト,E ﾌｨｰﾘﾝｸﾞ ﾎﾜｲﾄ,2,77,0,0,0,0,0,2.2,77,E,Disbud,ELF
77701,E　ﾌｪｱﾘｰｽﾉｰ,フェアリースノー,E ﾌｪｱﾘｰｽﾉｰ,1,77,0,0,0,0,0,2.5,77,E,Disbud,ELF
76301,E　ﾌｪﾘｰ,フェリー,E ﾌｪﾘｰ,2,76,0,0,0,0,0,2.2,76,E,ポンポン(大輪),ELF
77301,E　ﾌｪﾘｰ,フェリー,E ﾌｪﾘｰ0,2,77,0,0,0,0,0,2.2,77,E,Disbud,ELF
75500,E　ﾌﾛｯｷﾞｰ,フロッギー,E ﾌﾛｯｷﾞｰﾌﾛｯｷﾞｰ,2,75,0,0,0,0,0,2.2,75,E,ポンポン(小輪),ELF
74450,E　ﾌﾛﾚﾝｼﾞ,フロレンジ,E ﾌﾛﾚﾝｼﾞ,5,74,0,0,0,0,0,2,74,E,スプレー,ELF
77403,E　ﾍﾞﾙﾀﾞ,ベルダ,E ﾍﾞﾙﾀﾞ,5,77,0,0,0,0,0,2,77,E,Disbud,ELF
76115,E　ﾎﾟｯﾌﾟｱｯﾌﾟ　ｲｴﾛｰ,ポップアップ　イエロー,E ﾎﾟｯﾌﾟｱｯﾌﾟ ﾎﾟｯﾌﾟｱｯﾌ,5,76,0,0,0,0,0,2,76,E,ポンポン(大輪),ELF
77115,E　ﾎﾟｯﾌﾟｱｯﾌﾟ　ｲｴﾛｰ,ポップアップ　イエロー,E ﾎﾟｯﾌﾟｱｯﾌﾟ ｲｴﾛｰ,5,77,0,0,0,0,0,2,77,E,Disbud,ELF
76114,E　ﾎﾟｯﾌﾟｱｯﾌﾟ　ﾎﾜｲﾄ,ポップアップ　ホワイト,E ﾎﾟｯﾌﾟｱｯﾌﾟﾎﾟｯﾌﾟｱｯﾌﾟ,5,76,0,0,0,0,0,2,76,E,ポンポン(大輪),ELF
77114,E　ﾎﾟｯﾌﾟｱｯﾌﾟ　ﾎﾜｲﾄ,ポップアップ　ホワイト,E ﾎﾟｯﾌﾟｱｯﾌﾟ ﾎﾜｲﾄ,5,77,0,0,0,0,0,2,77,E,Disbud,ELF
77302,E　ﾎﾟﾝﾀ,ポンタ,E ﾎﾟﾝﾀ,2,77,0,0,0,0,0,1.85,77,E,Disbud,ELF
77053,E　ﾎﾞﾝﾍﾞﾘｰﾆ,ボンベリーニ,E ﾎﾞﾝﾍﾞﾘｰﾆ,2,77,0,0,0,0,0,2,77,E,Disbud,ELF
77125,E　ﾎﾞﾝﾎﾞﾝ,ボンボン,ｴ E ﾎﾞﾝﾎﾞﾝ,5,77,0,0,0,0,0,2,77,E,Disbud,ELF
77127,E　ﾎﾞﾝﾎﾞﾝ　ｲｴﾛｰ,ボンボン　イエロー,E ﾎﾞﾝﾎﾞﾝ ｲｴﾛｰ,5,77,0,0,0,0,0,2,77,E,Disbud,ELF
77128,E　ﾎﾞﾝﾎﾞﾝ　ｵﾚﾝｼﾞ,ボンボン　オレンジ,E ﾎﾞﾝﾎﾞﾝ ｵﾚﾝｼﾞ,5,77,0,0,0,0,0,2,77,E,Disbud,ELF
77126,E　ﾎﾞﾝﾎﾞﾝ　ﾀﾞｰｸ,ボンボン　ダーク,E ﾎﾞﾝﾎﾞﾝ ﾀﾞｰｸ,5,77,0,0,0,0,0,2,77,E,Disbud,ELF
79051,E　ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ　ｲｴﾛｰ,マイクロポンポン　イエロー,E ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ ｲｴﾛｰ,7,79,0,0,0,0,0,1.5,79,E,マイクロポンポン,ELF
79055,E　ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ　ｵﾚﾝｼﾞ,マイクロポンポン　オレンジ,E ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ ｵﾚﾝｼﾞ,7,79,0,0,0,0,0,1.5,79,E,マイクロポンポン,ELF
79059,E　ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ　ｸﾞﾘｰﾝ,マイクロポンポン　グリーン,E ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ ｸﾞﾘｰﾝ,7,79,0,0,0,0,0,0,79,E,マイクロポンポン,ELF
79054,E　ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ　ﾀﾞｰｸﾋﾟﾝｸ,マイクロポンポン　ダークピンク,E ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ ﾀﾞｰｸﾋﾟﾝ,7,79,0,0,0,0,0,1.5,79,E,マイクロポンポン,ELF
79053,E　ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ　ﾋﾟﾝｸ,マイクロポンポン　ピンク,E ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ ﾋﾟﾝｸ,7,79,0,0,0,0,0,1.5,79,E,マイクロポンポン,ELF
79056,E　ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ　ﾌﾞﾗｳﾝ,マイクロポンポン　ブラウン,E ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ ﾌﾞﾗｳﾝ,7,79,0,0,0,0,0,1.5,79,E,マイクロポンポン,ELF
79050,E　ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ　ﾎﾜｲﾄ,マイクロポンポン　ホワイト,E ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ ﾎﾜｲﾄ,7,79,0,0,0,0,0,1.5,79,E,マイクロポンポン,ELF
79058,E　ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ　ﾗｲﾄｸﾞﾘｰﾝ,マイクロポンポン　ライトグリーン,E ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ ﾗｲﾄｸﾞﾘｰ,7,79,0,0,0,0,0,1.5,79,E,マイクロポンポン,ELF
79052,E　ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ　ﾗｲﾄﾋﾟﾝｸ,マイクロポンポン　ライトピンク,E ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ ﾗｲﾄﾋﾟﾝｸ,7,79,0,0,0,0,0,1.5,79,E,マイクロポンポン,ELF
79057,E　ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ　ﾚｯﾄﾞ,マイクロポンポン　レッド,E ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ ﾚｯﾄﾞ,7,79,0,0,0,0,0,1.5,79,E,マイクロポンポン,ELF
77853,E　ﾏｸﾞﾅ,マグナ,E ﾏｸﾞﾅ,5,77,0,0,0,0,0,2,77,E,Disbud,ELF
76401,E　ﾏﾃｨｽ,マティス,E ﾏﾃｨｽ,5,76,0,0,0,0,0,2,76,E,ポンポン(大輪),ELF
76116,E　ﾏﾗｰﾏ,マラーマ,E ﾏﾗｰﾏ,2,76,0,0,0,0,0,1.85,76,E,ポンポン(大輪),ELF
77130,E　ﾏﾗｰﾏ,マラーマ,E ﾏﾗｰﾏ,2,77,0,0,0,0,0,1.85,77,E,Disbud,ELF
76117,E　ﾏﾗｰﾏ　ｻﾆｰ,マラーマ　サニー,E ﾏﾗｰﾏ ｻﾆｰ,2,76,0,0,0,0,0,1.85,76,E,ポンポン(大輪),ELF
77131,E　ﾏﾗｰﾏ　ｻﾆｰ,マラーマ　サニー,E ﾏﾗｰﾏ ｻﾆｰ,2,77,0,0,0,0,0,1.85,77,E,Disbud,ELF
75301,E　ﾐﾚｰ,ミレー,E ﾐﾚｰ,5,75,0,0,0,0,0,2,75,E,ポンポン(小輪),ELF
79300,E　ﾐﾚｰ,ミレー,E ﾐﾚｰ,5,79,0,0,0,0,0,2,79,E,マイクロポンポン,ELF
74034,E　ﾓﾅﾘｻﾞ　MIX,モナリザ　ＭＩＸ,E ﾓﾅﾘｻﾞ MIX,2,74,0,0,0,0,0,1.85,74,E,スプレー,ELF
74125,E　ﾓﾅﾘｻﾞ　ｲｴﾛｰ,モナリザ　イエロー,E ﾓﾅﾘｻﾞ ｲｴﾛｰ0,2,74,0,0,0,0,0,1.85,74,E,スプレー,ELF
74124,E　ﾓﾅﾘｻﾞ　ｻﾆｰ,モナリザ　サニー,E ﾓﾅﾘｻﾞ ｲｴﾛｰ,2,74,0,0,0,0,0,1.85,74,E,スプレー,ELF
74127,E　ﾓﾅﾘｻﾞ　ﾀﾞｰｸ,モナリザ　ダーク,E ﾓﾅﾘｻﾞ ﾀﾞｰｸ,2,74,0,0,0,0,0,1.85,74,E,スプレー,ELF
74126,E　ﾓﾅﾘｻﾞ　ﾋﾟﾝｸ,モナリザ　ピンク,E ﾓﾅﾘｻﾞ ﾋﾟﾝｸ ﾋﾟﾝｸ,2,74,0,0,0,0,0,1.85,74,E,スプレー,ELF
74123,E　ﾓﾅﾘｻﾞ　ﾎﾜｲﾄ,モナリザ　ホワイト,E ﾓﾅﾘｻﾞ ﾎﾜｲﾄ,2,74,0,0,0,0,0,1.85,74,E,スプレー,ELF
77400,E　ﾓﾓｺ,モモコ,E ﾓﾓｺﾓﾓｺ,2,77,0,0,0,0,0,2.2,77,E,Disbud,ELF
74030,E　ﾗﾄﾞｽﾄ　MIX,ラドスト　ＭＩＸ,E ﾗﾄﾞｽﾄ MIX,5,74,0,0,0,0,0,2,74,E,スプレー,ELF
74102,E　ﾗﾄﾞｽﾄ　ｲｴﾛｰ,ラドスト　イエロー,E ﾗﾄﾞｽﾄ ｲｴﾛｰ,5,74,0,0,0,0,0,2,74,E,スプレー,ELF
74101,E　ﾗﾄﾞｽﾄ　ｸﾘｰﾑ,ラドスト　クリーム,E ﾗﾄﾞｽﾄ ｸﾘｰﾑ,5,74,0,0,0,0,0,2,74,E,スプレー,ELF
74100,E　ﾗﾄﾞｽﾄ　ﾎﾜｲﾄ,ラドスト　ホワイト,E ﾗﾄﾞｽﾄ ﾎﾜｲﾄ,5,74,0,0,0,0,0,2,74,E,スプレー,ELF
74500,E　ﾗﾍﾞｰﾛ,ラベーロ,E ﾗﾍﾞｰﾛ,2,74,0,0,0,0,0,2,74,E,スプレー,ELF
77852,E　ﾗﾍﾞｰﾛ,ラベーロ,E ﾗﾍﾞｰﾛ,2,77,0,0,0,0,0,2,77,E,Disbud,ELF
76351,E　ﾙﾉｱｰﾙ,ルノアール,E ﾙﾉｱｰﾙ,5,76,0,0,0,0,0,2,76,E,ポンポン(大輪),ELF
77351,E　ﾙﾉｱｰﾙ,ルノアール,E ﾙﾉｱｰﾙ,5,77,0,0,0,0,0,2,77,E,Disbud,ELF
77475,E　ﾙﾋﾞｰﾉ,ルビーノ,E ﾙﾋﾞｰﾉ,5,77,0,0,0,0,0,2,77,E,Disbud,ELF
75450,E　ﾚｸｼｰ　ﾚｯﾄﾞ,レクシー　レッド,E ﾚｸﾘｰﾚｸｼｰ ﾚｯﾄﾞ,2,75,0,0,0,0,0,2.2,75,E,ポンポン(小輪),ELF
74200,E　ﾛｯｸ,ロック,E ﾛｯｸ,2,74,0,0,0,0,0,2.2,74,E,スプレー,ELF
76109,E　ﾛﾘﾎﾟｯﾌﾟ,ロリポップ,E ﾛﾘﾎﾟｯﾌﾟ,2,76,0,0,0,0,0,3,76,E,ポンポン(大輪),ELF
77109,E　ﾛﾘﾎﾟｯﾌﾟ,ロリポップ,E ﾛﾘﾎﾟｯﾌﾟ,2,77,0,0,0,0,0,3,77,E,Disbud,ELF
76111,E　ﾛﾘﾎﾟｯﾌﾟ　ﾊﾟｰﾌﾟﾙ,ロリポップ　パープル,E ﾛﾘﾎﾟｯﾌﾟ ﾊﾟｰﾌﾟﾙ,2,76,0,0,0,0,0,2,76,E,ポンポン(大輪),ELF
77111,E　ﾛﾘﾎﾟｯﾌﾟ　ﾊﾟｰﾌﾟﾙ,ロリポップ　パープル,E ﾛﾘﾎﾟｯﾌﾟ ﾊﾟｰﾌﾟﾙ,2,77,0,0,0,0,0,3,77,E,Disbud,ELF
76110,E　ﾛﾘﾎﾟｯﾌﾟ　ﾚｯﾄﾞ,ロリポップ　レッド,E ﾛﾘﾎﾟｯﾌﾟ ﾚｯﾄﾞ,2,76,0,0,0,0,0,3,76,E,ポンポン(大輪),ELF
77110,E　ﾛﾘﾎﾟｯﾌﾟ　ﾚｯﾄﾞ,ロリポップ　レッド,E ﾛﾘﾎﾟｯﾌﾟ ﾚｯﾄﾞ,2,77,0,0,0,0,0,3,77,E,Disbud,ELF
77001,E　混合(Disbut),混合(Ｄｉｓｂｕｔ),E ｺﾝｺﾞｳDisbut,4,77,0,0,0,0,0,2,77,E,Disbud,ELF
78001,E　混合(ｻﾝﾃｨﾆ),混合(サンティニ),E ｺﾝｺﾞｳｻﾝﾃｨﾆ,4,78,0,0,0,0,0,2,78,E,サンティニ,ELF
74001,E　混合(ｽﾌﾟﾚｰ),混合(スプレー),E ｺﾝｺﾞｳｽﾌﾟﾚｰ,4,74,0,0,0,0,0,2,74,E,スプレー,ELF
75001,E　混合(ﾎﾟﾝﾎﾟﾝ),混合(ポンポン),Eｺﾝｺﾞｳ ｺﾝｺﾞｳﾎﾟﾝﾎﾟﾝ,4,75,0,0,0,0,0,2,75,E,ポンポン(小輪),ELF
76001,E　混合(ﾎﾟﾝﾎﾟﾝ),混合(ポンポン),E ｺﾝｺﾞｳﾎﾟﾝﾎﾟﾝ,4,76,0,0,0,0,0,2,76,E,ポンポン(大輪),ELF
78005,E　混合(ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ),混合(マイクロポンポン),E ｺﾝｺﾞｳﾏｲｸﾛﾎﾟﾝﾎﾟﾝ,7,78,0,0,0,0,0,2,78,E,サンティニ,ELF
79001,E　混合(ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ),混合(マイクロポンポン),E ｺﾝｺﾞｳ,7,79,0,0,0,0,0,2,79,E,マイクロポンポン,ELF
73001,E　混合(小菊),混合(小菊),E ｺﾝｺﾞｳｺｷﾞｸ,4,73,0,0,0,0,0,1,73,E,小菊,ELF
73400,E　秀あゆみ,秀あゆみ,E ｱﾕﾐ,6,73,0,0,0,0,0,1,73,E,小菊,ELF
73101,E　秀いこい,秀いこい,E ｲｺｲ,6,73,0,0,0,0,0,1,73,E,小菊,ELF
73203,E　秀ちはや,秀ちはや,E ﾁﾊﾔ,6,73,0,0,0,0,0,1,73,E,小菊,ELF
73202,E　秀もくば,秀もくば,E ﾓｸﾊﾞ,6,73,0,0,0,0,0,1,73,E,小菊,ELF
73301,E　秀わかな,秀わかな,E ﾜｶﾅ,6,73,0,0,0,0,0,1,73,E,小菊,ELF
73201,E　秀わくら,秀わくら,E ﾜｸﾗ,6,73,0,0,0,0,0,1,73,E,小菊,ELF
73011,E　新花　ｲｴﾛｰ,新花　イエロー,E ｼﾝｶ ｲｴﾛｰ,4,73,0,0,0,0,0,0,73,E,小菊,ELF
74011,E　新花　ｲｴﾛｰ,新花　イエロー,E ｼﾝｶ ｲｴﾛｰ,5,74,0,0,0,0,0,0,74,E,スプレー,ELF
78011,E　新花　ｲｴﾛｰ,新花　イエロー,E ｼﾝｶ ｲｴﾛｰ,4,78,0,0,0,0,0,2,78,E,サンティニ,ELF
74014,E　新花　ｵﾚﾝｼﾞ,新花　オレンジ,E ｼﾝｶ ｵﾚﾝｼﾞ,5,74,0,0,0,0,0,0,74,E,スプレー,ELF
78014,E　新花　ｵﾚﾝｼﾞ,新花　オレンジ,E ｼﾝｶ ｵﾚﾝｼﾞ,4,78,0,0,0,0,0,2,78,E,サンティニ,ELF
74015,E　新花　ｸﾞﾘｰﾝ,新花　グリーン,E ｼﾝｶ ｸﾞﾘｰﾝ,5,74,0,0,0,0,0,0,74,E,スプレー,ELF
78013,E　新花　ﾀﾞｰｸﾋﾟﾝｸ,新花　ダークピンク,E ｼﾝｶ ﾀﾞｰｸﾋﾟﾝｸ,4,78,0,0,0,0,0,2,78,E,サンティニ,ELF
73012,E　新花　ﾋﾟﾝｸ,新花　ピンク,E ｼﾝｶ ﾋﾟﾝｸ,4,73,0,0,0,0,0,0,73,E,小菊,ELF
74012,E　新花　ﾋﾟﾝｸ,新花　ピンク,E3 ｼﾝｶ ﾋﾟﾝｸ,5,74,0,0,0,0,0,0,74,E,スプレー,ELF
78012,E　新花　ﾋﾟﾝｸ,新花　ピンク,E ｼﾝｶ ﾋﾟﾝｸ,4,78,0,0,0,0,0,2,78,E,サンティニ,ELF
73010,E　新花　ﾎﾜｲﾄ,新花　ホワイト,E ｼﾝｶ ﾎﾜｲﾄ,4,73,0,0,0,0,0,0,73,E,小菊,ELF
74010,E　新花　ﾎﾜｲﾄ,新花　ホワイト,E ｼﾝｶ ﾎﾜｲﾄ,5,74,0,0,0,0,0,0,74,E,スプレー,ELF
78010,E　新花　ﾎﾜｲﾄ,新花　ホワイト,E ｼﾝｶ ﾎﾜｲﾄ,7,78,0,0,0,0,0,2,78,E,サンティニ,ELF
73013,E　新花　ﾚｯﾄﾞ,新花　レッド,E ｼﾝｶ ﾚｯﾄﾞ,4,73,0,0,0,0,0,0,73,E,小菊,ELF
74013,E　新花　ﾚｯﾄﾞ,新花　レッド,ｼﾝｶE ｼﾝｶ ﾚｯﾄﾞ,5,74,0,0,0,0,0,0,74,E,スプレー,ELF
78015,E　新花　ﾚｯﾄﾞ,新花　レッド,E ｼﾝｶ ﾚｯﾄﾞ,4,78,0,0,0,0,0,2,78,E,サンティニ,ELF
77004,E　新花混合(Disbut),新花混合(Ｄｉｓｂｕｔ),EE ｼﾝｶｺﾝｺﾞｳDisbut,4,77,0,0,0,0,0,0,77,E,Disbud,ELF
78004,E　新花混合(ｻﾝﾃｨﾆ),新花混合(サンティニ),E ｼﾝｶｺﾝｺﾞｳｻﾝﾃｨﾆ,4,78,0,0,0,0,0,2,78,E,サンティニ,ELF
74004,E　新花混合(ｽﾌﾟﾚｰ),新花混合(スプレー),E ｼﾝｶｺﾝｺﾞｳｽﾌﾟﾚｰ,4,74,0,0,0,0,0,0,74,E,スプレー,ELF
75004,E　新花混合(ﾎﾟﾝﾎﾟﾝ),新花混合(ポンポン),E ｼﾝｶｺﾝｺﾞｳﾎﾟﾝﾎﾟﾝ,4,75,0,0,0,0,0,0,75,E,ポンポン(小輪),ELF
76004,E　新花混合(ﾎﾟﾝﾎﾟﾝ),新花混合(ポンポン),E ｼﾝｶｺﾝｺﾞｳﾎﾟﾝﾎﾟﾝ,4,76,0,0,0,0,0,2,76,E,ポンポン(大輪),ELF
73300,E　精あかり,精あかり,E ｻﾔｶ,1,73,0,0,0,0,0,1,73,E,小菊,ELF
73303,E　精くちべに,精くちべに,E ｾｲｸﾁﾍﾞﾆ,1,73,0,0,0,0,0,1,73,E,小菊,ELF
73200,E　精さやか,精さやか,E ｱｶﾘ,1,73,0,0,0,0,0,1,73,E,小菊,ELF
73304,E　精はちす,精はちす,E ｾｲﾊﾁｽ,1,73,0,0,0,0,0,1,73,E,小菊,ELF
73302,E　精はやま,精はやま,E ﾊﾔﾏ,1,73,0,0,0,0,0,1,73,E,小菊,ELF
73204,E　精ひこね,精ひこね,E ｾｲﾋｺﾈ,1,73,0,0,0,0,0,1,73,E,小菊,ELF
73305,E　精みふね,精みふね,E ｾｲﾐﾌﾈ,1,73,0,0,0,0,0,1,73,E,小菊,ELF
73206,E　精やすらぎ,精やすらぎ,E ｾｲﾔｽﾗｷﾞ,1,73,0,0,0,0,0,1,73,E,小菊,ELF
73205,E　精秋はやと,精秋はやと,E ｾｲｱｷﾊﾔﾄ,1,73,0,0,0,0,0,1,73,E,小菊,ELF
77002,E　注文(Disbut),注文(Ｄｉｓｂｕｔ),E E ﾁｭｳﾓﾝｺﾝｺﾞｳDisbut,4,77,0,0,0,0,0,2,77,E,Disbud,ELF
78002,E　注文(ｻﾝﾃｨﾆ),注文(サンティニ),E ﾁｭｳﾓﾝｺﾝｺﾞｳﾎﾟﾝﾎﾟﾝ,4,78,0,0,0,0,0,2,78,E,サンティニ,ELF
74002,E　注文(ｽﾌﾟﾚｰ),注文(スプレー),E ﾁｭｳﾓﾝｺﾝｺﾞｳｽﾌﾟﾚｰ,4,74,0,0,0,0,0,2,74,E,スプレー,ELF
75002,E　注文(ﾎﾟﾝﾎﾟﾝ),注文(ポンポン),E ﾁｭｳﾓﾝｺﾝｺﾞｳﾎﾟﾝﾎﾟﾝ,4,75,0,0,0,0,0,2,75,E,ポンポン(小輪),ELF
76002,E　注文(ﾎﾟﾝﾎﾟﾝ),注文(ポンポン),E ﾁｭｳﾓﾝｺﾝｺﾞｳﾎﾟﾝﾎﾟﾝ,4,76,0,0,0,0,0,2,76,E,ポンポン(大輪),ELF
73100,E　白帆,白帆,E ｼﾗﾎ,1,73,0,0,0,0,0,1,73,E,小菊,ELF
60002,H　ｱｲｱﾝ（P）八重　70,アイアン（Ｐ）八重　70㎝,ｱｲｱﾝ(p)ﾔｴ 70,0,60,0,0,0,0,0,0,60,H,ストック,ハーフ箱
60001,H　ｱｲｱﾝ（W）八重　70,アイアン（Ｗ）八重　70㎝,ｱｲｱﾝ(w)ﾔｴ 70,0,60,0,0,0,0,0,0,60,H,ストック,ハーフ箱
60004,H　ｱｲｱﾝ（ﾁｪﾘｰ）八重　70,アイアン（チェリー）八重　70㎝,H ｱｲｱﾝ(ﾁｪﾘｰ)ﾔｴ 70,4,60,0,0,0,0,0,0,60,H,ストック,ハーフ箱
60005,H　ｱｲｱﾝ（ﾏﾘﾝ）八重　70,アイアン（マリン）八重　70㎝,h ｱｲｱﾝ(ﾏﾘﾝ)ﾔｴ 70,4,60,0,0,0,0,0,0,60,H,ストック,ハーフ箱
60003,H　ｱｲｱﾝMIX　八重　70,アイアンＭＩＸ　八重　70㎝,ｱｲｱﾝﾐx  ﾔｴ 70,0,60,0,0,0,0,0,0,60,H,ストック,ハーフ箱
10015,H　ｱｿｰﾄ　ﾎﾟﾝﾎﾟﾝSP,アソート　ポンポンＳＰ,ｱｿｰﾄ ﾎﾟﾝﾎﾟﾝsp,4,10,0,0,0,0,0,2.5,10,H,ポンポン,ハーフ箱
10058,H　ｴｯｼﾞ,エッジ,h ｴｯｼﾞ,2,10,0,0,0,0,0,2.2,10,H,ポンポン,ハーフ箱
10059,H　ｴｯｼﾞ　ｲｴﾛｰ,エッジ　イエロー,h ｴｯｼﾞ ｲｴﾛｰ,2,10,0,0,0,0,0,2.2,10,H,ポンポン,ハーフ箱
10180,H　ｵﾘｰﾌﾞ,オリーブ,HH ｵﾘｰﾌﾞ,5,10,0,0,0,0,0,2,10,H,ポンポン,ハーフ箱
10063,H　ｸﾞﾙｰﾋﾞｰ,グルービー,ｸﾞﾙｰﾋﾞｰ,2,10,0,0,0,0,0,1.85,10,H,ポンポン,ハーフ箱
10101,H　ｺｯﾋﾟｰ,コッピー,h ｺｯﾋﾟｰ,7,10,0,0,0,0,0,2,10,H,ポンポン,ハーフ箱
10031,H　ｼﾞｪﾆｰ　ｲｴﾛｰ,ジェニー　イエロー,ｼﾞｪﾆｰ ｲｴﾛｰ,2,10,0,0,0,0,0,1.85,10,H,ポンポン,ハーフ箱
10035,H　ｼﾞｪﾆｰ　ｵﾚﾝｼﾞ,ジェニー　オレンジ,ｼﾞｪﾆｰ ｵﾚﾝｼﾞ,2,10,0,0,0,0,0,1.85,10,H,ポンポン,ハーフ箱
10037,H　ｼﾞｪﾆｰ　ｸﾘｰﾑ,ジェニー　クリーム,ｼﾞｪﾆｰ ｸﾘｰﾑ,2,10,0,0,0,0,0,1.85,10,H,ポンポン,ハーフ箱
10036,H　ｼﾞｪﾆｰ　ｻｰﾓﾝ,ジェニー　サーモン,ｼﾞｪﾆｰ ｻｰﾓﾝ,2,10,0,0,0,0,0,1.85,10,H,ポンポン,ハーフ箱
10033,H　ｼﾞｪﾆｰ　ﾋﾟﾝｸ,ジェニー　ピンク,ｼﾞｪﾆｰ ﾋﾟﾝｸ,2,10,0,0,0,0,0,1.85,10,H,ポンポン,ハーフ箱
10030,H　ｼﾞｪﾆｰ　ﾎﾜｲﾄ,ジェニー　ホワイト,ｼﾞｪﾆｰ ﾎﾜｲﾄ,2,10,0,0,0,0,0,1.85,10,H,ポンポン,ハーフ箱
10032,H　ｼﾞｪﾆｰ　ﾗｲﾄﾋﾟﾝｸ,ジェニー　ライトピンク,h ｼﾞｪﾆｰ ﾗｲﾄﾋﾟﾝｸ,2,10,0,0,0,0,0,1.85,10,H,ポンポン,ハーフ箱
10034,H　ｼﾞｪﾆｰﾀﾞｰｸﾋﾟﾝｸ,ジェニー　ダークピンク,h ｼﾞｪﾆｰﾀﾞｰｸﾋﾟﾝｸ,2,10,0,0,0,0,0,1.85,10,H,ポンポン,ハーフ箱
4083,H　ﾀﾞﾝﾃ,ダンテ,H ﾀﾞﾝﾃ,5,4,0,0,0,0,0,2,4,H,スプレー,ハーフ箱
10017,H　ﾀﾞﾝﾃ　3MIX,ダンテ　３ＭＩＸ,hh SPﾀﾞﾝﾃ 3MIXMIX,5,10,0,0,0,0,0,2,10,H,ポンポン,ハーフ箱
4084,H　ﾀﾞﾝﾃ　ｲｴﾛｰ,ダンテ　イエロー,H ﾀﾞﾝﾃ ｲｴﾛｰ,5,4,0,0,0,0,0,2,4,H,スプレー,ハーフ箱
4085,H　ﾀﾞﾝﾃ　ﾊﾟｰﾌﾟﾙ,ダンテ　パープル,H ﾀﾞﾝﾃ ﾊﾟｰﾌﾟﾙ,5,4,0,0,0,0,0,2,4,H,スプレー,ハーフ箱
4086,H　ﾀﾞﾝﾃ　ﾚｯﾄﾞ,ダンテ　レッド,H ﾀﾞﾝﾃ ﾚｯﾄﾞ,5,4,0,0,0,0,0,2,4,H,スプレー,ハーフ箱
10060,H　ﾁｰｸｽ,チークス,h ﾁｰｸｽ,2,10,0,0,0,0,0,2,10,H,ポンポン,ハーフ箱
10121,H　ﾁﾛ,チロ,h ﾁﾛ,1,10,0,0,0,0,0,2.5,10,H,ポンポン,ハーフ箱
10140,H　ﾅﾎﾞﾅ,ナボナ,h ﾅﾎﾞﾅ,2,10,0,0,0,0,0,1.85,10,H,ポンポン,ハーフ箱
10122,H　ﾋﾟｴﾛ,ピエロ,ﾋﾟｴﾛ,2,10,0,0,0,0,0,1.85,10,H,ポンポン,ハーフ箱
10054,H　ﾋﾟｭｱｼﾞｭ　ｲｴﾛｰ,ピュアジュ　イエロー,ﾋﾟｭｱｼﾞｭ ｲｴﾛｰ,1,10,0,0,0,0,0,2.5,10,H,ポンポン,ハーフ箱
10055,H　ﾋﾟｭｱｼﾞｭ　ﾋﾟﾝｸ,ピュアジュ　ピンク,ﾋﾟｭｱｼﾞｭ ﾋﾟﾝｸ,1,10,0,0,0,0,0,2.5,10,H,ポンポン,ハーフ箱
10053,H　ﾋﾟｭｱｼﾞｭ　ﾎﾜｲﾄ,ピュアジュ　ホワイト,ﾋﾟｭｱｼﾞｭ ﾎﾜｲﾄ,1,10,0,0,0,0,0,2.5,10,H,ポンポン,ハーフ箱
10049,H　ﾌｨｰﾘﾝｸﾞ　ｸﾞﾘｰﾝ,フィーリング　グリーン,ﾌｨｰﾘﾝｸﾞ ｸﾞﾘｰﾝ,2,10,0,0,0,0,0,2.2,10,H,ポンポン,ハーフ箱
